12/30/1960,MELBOURNE,240. ST.,35093,FL,IONA BIERCO,4561449,366-332-1219,S,W,ADIDAS JOGGING SHOES MEN,1,Y,2,70,CHICAGO,5/2/1988,1001,S,DAVIS JANESWRIGHT,123-876-1256,BY THE SEA,1,33876,IL,DAVID STREET ,12/26/2014,,,
6/24/1977,LONDON,12. BVLD.,33702,UK,ANNE HUTCHINSSON,4562652,157-381-1908,C,W,DOLLAR GENERAL CAP BLACK,1,N,2,9.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34113,NY,HUDSON FIRST PLAZA SUITE 229,12/26/2014,,,
11/24/1967,CHARLOTTE,350. KINGS CROSS,32491,NC,LARRY BEATTY,4562540,241-160-1343,S,W,NIKE JOGGING SHOES WOMEN,1,Y,1,65,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/27/2014,,,
2/5/1990,CHARLOTTE,240. AV.,36262,NC,BRIAN SAETHER,4563490,384-243-1899,B,F,BOOTS BLACK,1,N,1,19.95,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,30113,CA,DARYL'S MAIN ROAD 1234,12/27/2015,,,
10/6/1974,PARIS,149. AVENUE,39584,FR,HENRY SAETHER,4563196,380-346-1233,B,F,LEBRAC HIKING BOOTS,1,N,1,29.85,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,30350,FL,334 SEA BREEZE BVLD.,12/27/2015,,,
4/1/1980,RALEIGH,2. AVENUE,43390,NC,MICHAEL HUTCHINSSON,4563398,893-217-1215,B,F,LEBRAC HIKING BOOTS,1,N,1,29.85,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/28/2014,,,
2/22/1976,MELBOURNE,75. STREET,42871,FL,DON SIN,4563395,332-922-1138,O,D,"REVO TENT PLUGS 15""",1,N,2,8.85,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/28/2014,,,
12/15/1982,ROME,44. GATE,34394,IT,JAN LIND,4562716,341-307-1305,P,D,CORE TECHNOLOGIES BATTERY LAMP,1,N,1,6,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/28/2014,,,
1/17/1950,SAN FRANSISCO,19. BOULEVARD,33709,CA,LAURENCE LIND,4561409,219-138-1136,S,W,WINSOR SHOES LIGHT MEN,1,N,1,31.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30113,NY,HUDSON FIRST PLAZA SUITE 229,12/28/2015,,,
12/13/1971,GENEVA,2. AV.,36477,SZ,KELLY WILLIAMS,4561489,251-946-1231,S,W,NIKE JOGGING SHOES GIRL,1,N,2,82.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30350,NY,HUDSON FIRST PLAZA SUITE 229,12/28/2015,,,
6/18/1988,LONDON,144. STREET,44428,UK,GUNNAR DAVIDSSON,4563404,130-364-1893,S,W,WINSOR SHOES FORMAL WOMEN,1,N,5,31.5,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,30587,FL,334 SEA BREEZE BVLD.,12/28/2015,,,
9/20/1974,CHARLOTTE,144. BVLD.,46165,NC,PAUL HUTCHINSSON,4562044,131-365-1360,C,W,LEWIS DEMIN SHIRT,1,N,1,32.65,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,30824,FL,334 SEA BREEZE BVLD.,12/28/2015,,,
10/29/1966,CALCUTTA,70. WINDON,33321,IN,JIM JONES,4563473,327-917-1910,C,W,TIP TOP WHITE SHIRTS,3,N,1,16.95,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/29/2014,,,
1/11/1987,DALLAS,75. WINDON,44608,TX,PER MARTIN,4561900,139-373-1368,C,W,DOLLAR GENERAL CAP RED,1,N,1,9.95,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/29/2014,,,
5/21/1988,ZURICH,20. ST.,41667,SZ,JOE BIERCO,4561639,909-233-1231,L,D,SHUE LIGHTER SPECIAL EDITION,1,Y,1,7,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/29/2014,,,
5/20/1973,DALLAS,16. STREET,36297,TX,YIN ECKHART,4562892,249-168-1351,S,W,WINSOR SHOES SEMI-FORMAL MEN,1,N,1,26.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30113,NY,HUDSON FIRST PLAZA SUITE 229,12/29/2015,,,
12/10/1967,PARIS,16. STREET,44947,FR,BJORN GRAHAM,4563407,934-258-1374,K,D,"SLASHER SURVIVAL KNIFE 2""",1,N,2,12.5,CHARLOTTE,3/5/1994,1002,S,LAURENCE SMITH,546-728-2982,BY THE SEA,2,28202,NC,FRANCISCO AVENUE 2ND FLOOR,12/29/2015,,,
9/16/1936,ST. THOMAS,14. BVLD.,28304,BH,BRIAN ZETA,4563444,115-349-1347,B,F,BOOTS GREEN,1,N,1,19.95,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,28439,CA,DARYL'S MAIN ROAD 1234,12/29/2015,,,
12/28/1985,CINCINNATTI,350. BOULEVARD,35743,OH,SIMMER LINDSEY,4563487,371-337-1225,P,D,CORE TECHNOLOGIES VICK LAMP,1,Y,2,7,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,28676,FL,334 SEA BREEZE BVLD.,12/29/2015,,,
12/31/1982,SAN FRANSISCO,235. ST.,23806,CA,TONE WILLIAMS,4563418,219-914-1912,C,W,DILLAN JEANS,1,N,5,32.85,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,28913,FL,334 SEA BREEZE BVLD.,12/30/2015,,,
12/31/1982,SAN FRANSISCO,235. ST.,23806,CA,TONE WILLIAMS,4563418,219-914-1912,C,W,DILLAN T-SHIRT WHITE,3,N,3,8.75,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,12/5/2014,,,
3/18/1969,STOCKHOLM,44. ST.,36131,SW,SUNGA GRANT,4561479,366-225-1223,C,W,DILLAN JEANS,1,N,1,32.85,CHICAGO,5/2/1988,1001,S,DAVIS JANESWRIGHT,123-876-1256,BY THE SEA,1,33876,IL,DAVID STREET ,12/5/2014,,,
12/3/1982,WASHINGTON,12. GATE,44089,DC,SHABBIR EVERETT,4561852,907-231-1229,C,W,DILLAN T-SHIRT WHITE,3,N,3,8.75,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34113,NY,HUDSON FIRST PLAZA SUITE 229,12/5/2015,,,
8/12/1970,CINCINNATTI,65. GATE,45646,OH,HENRY SIN,4561996,245-940-1225,K,D,"SLASHER SURVIVAL KNIFE 5""",1,N,1,31.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34350,NY,HUDSON FIRST PLAZA SUITE 229,12/5/2015,,,
3/20/1980,LIVERPOOL,14. STREET,34048,UK,IONA BLACHARD,4562684,155-379-1129,B,F,LEBRACK LITE HIKING BOOTS,1,Y,2,17.5,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,34587,CA,DARYL'S MAIN ROAD 1234,12/5/2015,,,
7/10/1932,SAN FRANSISCO,65. ST.,28346,CA,JIM BEATTY,4561254,307-897-1895,S,W,WINSOR SHOES SEMI-FORMAL MEN,1,N,1,26.5,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,34824,FL,334 SEA BREEZE BVLD.,12/5/2015,,,
9/8/1974,MULBERRY,4. AVENUE,36823,FL,TONE HAWTHORNE,4561499,165-389-1916,K,D,"SLASHER SURVIVAL KNIFE 2""",1,N,1,12.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,35061,NY,HUDSON FIRST PLAZA SUITE 229,12/7/2015,,,
5/29/1988,PARIS,3465. GATE,28858,FR,JOS DOLE,4562204,397-256-1123,B,F,LEBRAC HIKING BOOTS,1,N,1,29.85,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,35298,NY,HUDSON FIRST PLAZA SUITE 229,12/7/2015,,,
9/20/1974,CHARLOTTE,144. BVLD.,46165,NC,PAUL HUTCHINSSON,4562044,131-365-1360,S,W,NIKE JOGGING SHOES WOMEN,1,Y,1,65,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,35535,NY,HUDSON FIRST PLAZA SUITE 229,12/7/2015,,,
12/27/1934,PARIS,8. GATE,31806,FR,TONE BEATTY,4561354,146-380-1909,C,W,DILLAN SOCKS,3,N,1,22.35,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,35772,CA,DARYL'S MAIN ROAD 1234,12/7/2015,,,
3/28/1980,CALCUTTA,24. BVLD.,40276,IN,BRIAN WORELL,4563260,156-380-1305,S,W,WINSOR SHOES SEMI-FORMAL MEN,1,N,1,26.5,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,36009,CA,DARYL'S MAIN ROAD 1234,12/7/2015,,,
3/16/1980,DALLAS,149. BVLD.,30934,TX,RAGNHILD TSEPILOVAN,4562396,337-927-1920,S,W,WINSOR SHOES FORMAL MEN,1,N,1,26.5,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/1/2014,,,
11/22/1978,HUSTON,345. AVENUE,46331,TX,BRIAN YINSI,4563415,126-360-1175,B,F,BOOTS RED,1,N,1,19.95,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/1/2014,,,
4/8/1984,DEHLI,16. AV.,38034,IN,NORMAN MARTIN,4561534,249-944-1229,C,W,LEWIS SHORTS BLUE,1,N,1,18.75,CHICAGO,5/2/1988,1001,S,DAVIS JANESWRIGHT,123-876-1256,BY THE SEA,1,33876,IL,DAVID STREET ,2/1/2014,,,
11/26/1936,GENEVA,75. STREET,31114,SZ,ALAN RAMASHANDRAN,4561334,170-394-1319,S,W,ADIDAS JOGGING SHOES WOMEN,1,N,3,79.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34113,NY,HUDSON FIRST PLAZA SUITE 229,2/1/2015,,,
5/26/1950,OSLO,87. GATE,31245,NO,LARS BLANCHETT,4563461,173-397-1924,B,F,BOOTS RED,1,N,1,19.95,CHARLOTTE,3/5/1994,1002,S,LAURENCE SMITH,546-728-2982,BY THE SEA,2,28202,NC,FRANCISCO AVENUE 2ND FLOOR,2/1/2015,,,
3/31/1934,LONDON,350. AV.,26747,UK,ANNE JONES,4563435,328-918-1134,S,W,WINSOR SHOES SEMI-FORMAL MEN,1,N,1,26.5,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/10/2014,,,
5/14/1962,CHARLOTTE,11. BVLD.,35266,NC,GREG MULLER,4561454,932-131-1136,C,W,TIP TOP T-SHIRTS,10,N,1,16.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30113,NY,HUDSON FIRST PLAZA SUITE 229,2/10/2015,,,
5/4/1973,TOKYO,350. GATE,42878,JP,DON ROBERTS,4561740,351-317-1315,C,W,DOLLAR GENERAL CAP BLUE,1,N,1,9.95,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,30350,CA,DARYL'S MAIN ROAD 1234,2/10/2015,,,
10/23/1989,BERGEN,6. LINDWAY,38373,NO,GUNNAR KERRY,4563084,913-237-1105,K,D,"SLASHER SURVIVAL KNIFE 5""",1,N,1,31.95,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,30587,FL,334 SEA BREEZE BVLD.,2/10/2015,,,
8/12/1970,CINCINNATTI,65. GATE,45646,OH,HENRY SIN,4561996,245-940-1225,B,F,LEBRACK LITE HIKING BOOTS,1,N,2,22.5,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/11/2014,,,
10/14/1974,DEHLI,567. BVLD.,45812,IN,KIM SHUE,4563412,944-143-1148,S,W,ADIDAS JOGGING SHOES MEN,1,Y,2,70,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/11/2014,,,
5/5/1935,DALLAS,4. ST.,29342,TX,YIN SHUE,4563450,373-339-1227,C,W,TIP TOP WHITE SHIRTS,3,N,1,16.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30113,NY,HUDSON FIRST PLAZA SUITE 229,2/12/2015,,,
7/6/1977,CHARLOTTE,44. AVENUE,43044,NC,NORMAN SANTOS,4563396,365-331-1219,S,W,ADIDAS JOGGING SHOES MEN,1,Y,2,70,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30350,NY,HUDSON FIRST PLAZA SUITE 229,2/13/2015,,,
8/29/1985,SAN FRANSISCO,14. PERRY STREET,44435,CA,GUNNAR WILDE,4561884,912-111-1109,B,F,BOOTS BLACK,1,N,1,19.95,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,30587,CA,DARYL'S MAIN ROAD 1234,2/13/2015,,,
4/23/1947,WASHINGTON,24. AVENUE,33363,DC,MICHAEL BLACHARD,4561399,922-121-1119,B,F,BOOTS GREEN,1,N,1,19.95,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,30824,FL,334 SEA BREEZE BVLD.,2/13/2015,,,
2/24/1933,BERGEN,26. GATE,26055,NO,SHABBIR THORSTENSSON,4563431,235-930-1215,P,D,CORE TECHNOLOGIES BATTERY LAMP,1,N,3,6,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/14/2014,,,
3/18/1969,STOCKHOLM,44. ST.,36131,SW,SUNGA GRANT,4561479,366-225-1223,C,W,DILLAN T-SHIRT WHITE,3,N,1,8.75,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/14/2014,,,
6/6/1988,DEHLI,4. AV.,35086,IN,SUNGA ZETA,4562780,251-170-1353,C,W,LEWIS DEMIN JACKET,1,N,1,65.9,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/14/2014,,,
4/23/1947,WASHINGTON,24. AVENUE,33363,DC,MICHAEL BLACHARD,4561399,922-121-1119,B,F,BOOTS BLACK,1,N,2,19.95,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/14/2014,,,
9/26/1985,ORLANDO,7. AV.,24152,FL,TORBJORN HAWTHORNE,4563420,376-342-1229,L,D,SHUE LIGHTER SPECIAL EDITION,1,N,1,8.25,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/14/2014,,,
9/1/1970,NEW YORK,11. BOULEVARD,42179,NY,TORBJORN BEATTY,4563391,391-250-1117,B,F,BOOTS BLACK,1,N,1,19.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30113,NY,HUDSON FIRST PLAZA SUITE 229,2/14/2015,,,
10/21/1978,MELBOURNE,8. BOULEVARD,40456,FL,JAN GREEN,4561604,920-244-1360,S,W,NIKE JOGGING SHOES GIRL,1,Y,1,65,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30350,NY,HUDSON FIRST PLAZA SUITE 229,2/14/2015,,,
2/19/1953,STOCKHOLM,345. GATE,31591,SW,PER MACDOWELL,4563463,315-905-1903,L,D,SHUE LIGHTER MANUAL,1,N,1,2,CHARLOTTE,3/5/1994,1002,S,LAURENCE SMITH,546-728-2982,BY THE SEA,2,28202,NC,FRANCISCO AVENUE 2ND FLOOR,2/14/2015,,,
5/6/1984,CHICAGO,92. AVENUE,40795,IL,TONE FIGUROA,4563308,333-923-1916,C,W,DILLAN JEANS,1,N,1,32.85,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,28439,CA,DARYL'S MAIN ROAD 1234,2/14/2015,,,
7/25/1981,ZURICH,21. BOULEVARD,27993,SZ,CAROL GREEN,4562124,150-374-1372,P,D,CORE TECHNOLOGIES BATTERY LAMP,1,N,1,6,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,28676,FL,334 SEA BREEZE BVLD.,2/14/2015,,,
12/25/1936,CHICAGO,75. AV.,28477,IL,KELLY GRAHAM,4563445,386-245-1901,C,W,DILLAN SOCKS,3,N,1,22.35,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/15/2014,,,
12/17/1971,MIAMI,356. BVLD.,39591,FL,PER HUTCHINSSON,4561579,163-387-1914,B,F,BOOTS RED,1,N,1,19.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30113,NY,HUDSON FIRST PLAZA SUITE 229,2/15/2015,,,
5/14/1962,CHARLOTTE,11. BVLD.,35266,NC,GREG MULLER,4561454,932-131-1136,C,W,TIP TOP JOCKS WHITE,3,N,1,16.95,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,30350,FL,334 SEA BREEZE BVLD.,2/16/2015,,,
5/24/1973,LIVERPOOL,28. STREET,39411,UK,JAN HOGGREN,4563180,236-931-1327,K,D,"SLASHER SURVIVAL KNIFE 2""",1,Y,1,12.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30587,NY,HUDSON FIRST PLAZA SUITE 229,2/18/2015,,,
10/27/1989,SAN FRANSISCO,350. BVLD.,41487,CA,KELLY RAMASHANDRAN,4563372,138-362-1360,C,W,DILLAN JEANS,1,N,1,32.85,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30824,NY,HUDSON FIRST PLAZA SUITE 229,2/18/2015,,,
6/8/1977,CINCINNATTI,7. GATE,40283,OH,GREG LIND,4561599,164-388-1313,K,D,"SLASHER SURVIVAL KNIFE 2""",1,Y,1,12.5,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,31061,CA,DARYL'S MAIN ROAD 1234,2/18/2015,,,
7/2/1977,TOKYO,20. BOULEVARD,39930,JP,ILL GOSSELIN,4563228,227-922-1920,S,W,WINSOR SHOES SEMI-FORMAL MEN,1,N,1,26.5,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/19/2014,,,
11/14/1978,SIDNEY,21. ST.,40103,AU,SUNGA SCHROEK,4563244,140-364-1362,L,D,SHUE LIGHTER SPECIAL EDITION,1,N,1,8.25,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/19/2014,,,
4/24/1984,NEW YORK,21. AVENUE,31453,NY,LA MCMULLAN,4562444,338-928-1144,C,W,TIP TOP JOCKS WHITE,3,N,1,16.95,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/19/2014,,,
2/4/1987,GENEVA,23. AV.,44255,SZ,LARS GREEN,4563403,946-145-1150,O,D,TENT 2X4 METERS,1,N,1,199,CHICAGO,5/2/1988,1001,S,DAVIS JANESWRIGHT,123-876-1256,BY THE SEA,1,33876,IL,DAVID STREET ,2/19/2014,,,
1/27/1987,RALEIGH,75. AVENUE,38027,NC,SHABBIR BLANCHETT,4563052,339-305-1303,C,W,DILLAN SOCKS,3,N,1,22.35,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34113,NY,HUDSON FIRST PLAZA SUITE 229,2/19/2014,,,
5/10/1984,STOCKHOLM,65. ST.,43909,SW,DEARY LAUDEN,4563401,225-920-1918,B,F,LEBRACK LITE HIKING BOOTS,1,N,3,22.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34350,NY,HUDSON FIRST PLAZA SUITE 229,2/19/2015,,,
10/31/1941,DEHLI,149. STREET,32671,IN,TOMMY SANTOS,4561379,168-392-1317,C,W,LEWIS SHORTS BROWN,1,N,1,18.75,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34587,NY,HUDSON FIRST PLAZA SUITE 229,2/19/2015,,,
9/18/1934,MELBOURNE,21. BVLD.,29730,FL,FREDRIK SCHROEK,4561294,935-134-1307,S,W,ADIDAS JOGGING SHOES WOMEN,1,N,3,79.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34824,NY,HUDSON FIRST PLAZA SUITE 229,2/19/2015,,,
6/1/1973,CALCUTTA,87. ST.,45639,IN,HENRY MULLER,4563411,237-932-1217,C,W,TIP TOP T-SHIRTS,10,N,3,16.95,CHARLOTTE,3/5/1994,1002,S,LAURENCE SMITH,546-728-2982,BY THE SEA,2,28202,NC,FRANCISCO AVENUE 2ND FLOOR,2/19/2015,,,
4/1/1980,RALEIGH,2. AVENUE,43390,NC,MICHAEL HUTCHINSSON,4563398,893-217-1215,C,W,DILLAN T-SHIRT WHITE,3,N,1,8.75,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,28439,CA,DARYL'S MAIN ROAD 1234,2/19/2015,,,
12/3/1944,MELBOURNE,16. BVLD.,30553,FL,LARRY KEATON,4563457,385-244-1111,S,W,ADIDAS JOGGING SHOES BOY,1,N,1,79.95,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/2/2014,,,
9/22/1937,TOKYO,70. ST.,32152,JP,TORBJORN THORSTENSSON,4561364,368-227-1225,L,D,SHUE LIGHTER SPECIAL EDITION,1,N,1,8.25,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/2/2014,,,
10/13/1931,MELBOURNE,149. AV.,25190,FL,HOWARD WILDE,4563426,244-163-1219,S,W,ADIDAS JOGGING SHOES WOMEN,1,N,3,79.95,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30113,NY,HUDSON FIRST PLAZA SUITE 229,2/2/2015,,,
9/29/1989,WASHINGTON,87. STREET,38726,DC,LAURENCE THORSTENSSON,4561554,353-319-1317,C,W,DILLAN SOCKS,3,N,1,22.35,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,30350,NY,HUDSON FIRST PLAZA SUITE 229,2/2/2015,,,
11/22/1933,PHILIDELPHIA,15. GATE,29211,VA,B.J. SAETHER,4561279,148-129-1380,L,D,SHUE LIGHTERS GAS,1,Y,1,3,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,30587,FL,334 SEA BREEZE BVLD.,2/2/2015,,,
1/21/1976,LIVERPOOL,65. GATE,36996,UK,RAGNHILD BRACHETI,4561504,929-128-1258,C,W,DILLAN T-SHIRT WHITE,3,N,1,8.75,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/20/2014,,,
4/3/1983,PHILIDELPHIA,350. AVENUE,35397,VA,ANNA BEATTY,4563485,932-908-1129,S,W,WINSOR SHOES LIGHT WOMEN,1,N,1,31.5,CHICAGO,5/2/1988,1001,S,DAVIS JANESWRIGHT,123-876-1256,BY THE SEA,1,33876,IL,DAVID STREET ,2/20/2014,,,
1/14/1972,PHILIDELPHIA,12. ST.,42352,VA,YIN BLACK,4563392,327-303-1258,S,W,WINSOR SHOES FORMAL MEN,1,N,1,26.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34113,NY,HUDSON FIRST PLAZA SUITE 229,2/20/2015,,,
4/4/1937,HUSTON,44. STREET,28650,TX,JOE COTTON,4563446,324-914-1256,B,F,BOOTS GREEN,1,N,1,19.95,LOS ANGELES,4/12/1984,1010,R,PETER BLOKE,983-870-1961,GOAC,5,34350,CA,DARYL'S MAIN ROAD 1234,2/20/2015,,,
9/24/1974,HUSTON,9. AVENUE,30242,TX,BRIAN GOSSELIN,4562332,255-236-1949,B,F,BOOTS BLACK,1,N,1,19.95,MIAMI,2/5/1991,1011,R,SALLY RAFAEL,876-654-1888,GOAC,6,34587,FL,334 SEA BREEZE BVLD.,2/20/2015,,,
12/27/1934,CHARLOTTE,14. AV.,29903,NC,JOS WORELL,4561299,239-158-1341,C,W,TIP TOP T-SHIRTS,10,N,1,16.95,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/21/2014,,,
5/25/1988,ORLANDO,44. MAIN STREET,44781,FL,ANNE SMOER,4561916,340-930-1146,B,F,LEBRACK LITE HIKING BOOTS,1,N,2,22.5,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/21/2014,,,
2/23/1979,ORLANDO,19. BVLD.,34878,FL,JOS ZETA,4563482,171-395-1922,P,D,CORE TECHNOLOGIES VICK LAMP,1,Y,2,7,DALLAS,3/9/1974,1007,M,ANNIE DAVIDSON,198-971-1952,GOAC,4,29876,TX,234 NEVIN ROAD,2/21/2014,,,
4/1/1932,ATLANTA,4. BOULEVARD,28173,GA,PAUL DOLE,4561249,123-357-1949,C,W,JOHNSON WHITE SHIRTS,1,Y,1,12.95,CHICAGO,5/2/1988,1001,S,DAVIS JANESWRIGHT,123-876-1256,BY THE SEA,1,33876,IL,DAVID STREET ,2/21/2014,,,
5/12/1987,MELBOURNE,361. ST.,35916,FL,RAM ANDERSEN,4563488,937-136-1309,O,D,TENT 3X1 METERS,1,N,1,202.5,NEW YORK,1/1/1967,1004,M,DONNA BURBANKS,198-337-1792,BY THE SEA,3,34113,NY,HUDSON FIRST PLAZA SUITE 229,2/21/2015,,,
11/16/1967,PHILIDELPHIA,3. STREET,45300,VA,GREG THORSTENSSON,4561964,399-380-1256,P,D,CORE TECHNOLOGIES VICK LAMP,1,Y,1,7,CHARLOTTE,3/5/1994,1002,S,LAURENCE SMITH,546-728-2982,BY THE SEA,2,28202,NC,FRANCISCO AVENUE 2ND FLOOR,2/21/2015,,,
